-43.03596416,-37.19307519,-29.94871090,-28.43496186,-28.53443100,-29.27678112,-27.77356070,-25.37309507,-26.43482866,-27.90062505,-28.17542389,-28.77972439,-29.24985491,4.00000000
-40.28546373,-32.79744480,-26.13017659,-24.86409748,-22.66527521,-19.18839845,-20.60308841,-21.20942464,-22.52473120,-23.39905890,-24.55777331,-22.11867628,-21.89419000,4.00000000
-43.70494803,-40.94254807,-34.41846013,-32.52283961,-32.24837493,-31.66335423,-32.42291670,-33.17834466,-32.66873210,-30.85463314,-30.12140915,-31.28148448,-32.33544487,4.00000000
-48.03135944,-48.03135944,-48.03135944,-48.03135944,-48.03135944,-48.03135944,-48.03135944,-48.03135944,-48.03135944,-48.03135944,-48.03135944,-48.03135944,-48.03135944,4.00000000
-48.49713368,-48.49713368,-48.49713368,-48.49713368,-48.49713368,-48.49713368,-48.49713368,-48.49713368,-48.49713368,-48.49713368,-48.49713368,-48.49713368,-48.49713368,4.00000000
-70.72764427,-70.79386757,-70.44105229,-70.18204875,-70.07478697,-70.62758364,-70.44507949,-70.41431286,-70.55679536,-70.82284453,-70.37483420,-70.23045898,-70.58674749,4.00000000
-61.74650452,-61.74650452,-61.74650452,-61.74650452,-61.74650452,-61.74650452,-61.74650452,-61.74650452,-61.74650452,-61.74650452,-61.74650452,-61.74650452,-61.74650452,4.00000000
-64.11848395,-64.12973911,-64.12973911,-64.12973911,-64.12973911,-64.12973911,-64.12973911,-64.12973911,-64.12973911,-64.12973911,-64.12973911,-64.12973911,-64.12973911,4.00000000
-46.29268011,-46.29268011,-46.29268011,-46.29268011,-46.29268011,-46.29268011,-46.29268011,-46.29268011,-46.29268011,-46.29268011,-46.29268011,-46.29268011,-46.29268011,4.00000000
-48.38284729,-48.38284729,-48.38284729,-48.38284729,-48.38284729,-48.38284729,-48.38284729,-48.38284729,-48.38284729,-48.38284729,-48.38284729,-48.38284729,-48.38284729,4.00000000
-50.99245508,-50.99245508,-50.99245508,-50.99245508,-50.99245508,-50.99245508,-50.99245508,-50.99245508,-50.99245508,-50.99245508,-50.99245508,-50.99245508,-50.99245508,4.00000000
-57.83751140,-57.83751140,-57.83751140,-57.83751140,-57.83751140,-57.83751140,-57.83751140,-57.83751140,-57.83751140,-57.83751140,-57.83751140,-57.83751140,-57.83751140,4.00000000
-49.50252859,-49.50252859,-49.50252859,-49.50252859,-49.50252859,-49.50252859,-49.50252859,-49.50252859,-49.50252859,-49.50252859,-49.50252859,-49.50252859,-49.50252859,4.00000000
