-42.43366077,-42.82956602,-41.84639898,-36.08208275,-34.39918909,-35.59096112,-34.58374238,-31.45090073,-30.52912598,-31.58369225,-33.03409639,-34.23819836,-33.04146001,2.00000000
-31.15305325,-32.95067265,-35.04648909,-35.25332564,-35.23945964,-34.00168755,-33.86865653,-34.62946813,-34.82260436,-35.04658113,-33.56561110,-34.15114561,-34.96249241,2.00000000
-39.18006891,-41.67907442,-43.94542824,-43.63541236,-41.72570374,-38.10351627,-36.74971642,-35.90172554,-34.41957103,-34.25945456,-34.72226844,-35.76287186,-33.77278177,2.00000000
-44.21465286,-44.64219523,-44.24517786,-42.43190959,-38.74454016,-36.52187021,-37.51193891,-39.03936151,-39.34921494,-38.52045123,-35.67911211,-36.41632862,-38.20614125,2.00000000
-40.46031971,-41.99619822,-41.51209493,-39.33783627,-38.75870654,-37.60348584,-35.90810145,-34.99563199,-31.31342235,-29.87383315,-31.54545724,-32.92753901,-33.07221485,2.00000000
-38.71979278,-37.50539838,-33.37242410,-30.60066429,-30.56017520,-31.59676547,-31.58515044,-30.70639989,-30.23074701,-29.44098363,-29.54387582,-30.17767771,-30.46303318,2.00000000
-25.65127543,-27.21372187,-29.49963473,-28.33055510,-29.32011591,-28.65229992,-27.66252997,-27.14794331,-28.60852197,-26.49189085,-17.99402151,-13.40380689,-15.29610315,2.00000000
-44.62121305,-44.62121305,-44.62121305,-44.62121305,-44.62121305,-44.62121305,-44.62121305,-44.62121305,-44.62121305,-44.62121305,-44.62121305,-44.62121305,-44.62121305,2.00000000
-42.71220188,-42.71220188,-42.71220188,-42.71220188,-42.71220188,-42.71220188,-42.71220188,-42.71220188,-42.71220188,-42.71220188,-42.71220188,-42.71220188,-42.71220188,2.00000000
-22.05434499,-20.80528394,-20.96615736,-23.68814971,-24.67558004,-23.02722281,-23.10990777,-24.67491805,-23.90354918,-23.63655818,-23.75506622,-22.12243091,-18.72049880,2.00000000
-6.65750319,-6.52474198,-6.59395641,-6.21171912,-6.54486354,-6.41930602,-6.86445858,-6.71199977,-6.33574536,-6.68838151,-7.77708904,-7.63752323,-6.52698607,2.00000000
-6.70200204,-6.80244591,-6.04730648,-6.94802319,-6.39517275,-5.03343484,-5.89781166,-6.57692367,-6.90472636,-7.12423430,-6.62624560,-6.28290352,-5.52010485,2.00000000
-7.55193285,-6.30825093,-6.22149926,-7.34288632,-7.10521991,-7.74191363,-7.84876899,-5.87804919,-5.04001787,-5.17641514,-7.00351498,-6.38330089,-5.55730362,2.00000000
-5.67305575,-6.37923273,-5.91971995,-6.01123659,-6.29920962,-5.39603048,-5.21048947,-5.76272714,-5.05951834,-5.60563267,-6.02637763,-6.46504579,-6.80300555,2.00000000
-8.16596667,-7.08178797,-5.66061509,-5.14980259,-3.37844168,-4.80616177,-5.83199809,-5.86080761,-5.25123905,-6.75010494,-6.85041676,-6.22060737,-6.26382403,2.00000000
-6.80464471,-6.14556266,-6.82918655,-7.41956157,-6.22333293,-5.69200464,-6.22192988,-7.84851667,-8.21095931,-7.50325571,-7.83681743,-7.83129337,-7.17004422,2.00000000
-5.25347919,-3.92063376,-4.19240484,-5.47928403,-5.00680392,-5.26879119,-6.52117059,-7.22209471,-5.88964027,-4.71696318,-4.51388038,-5.63065405,-6.11679984,2.00000000
-5.81602026,-5.59259434,-4.64997326,-3.49775518,-3.87006211,-5.44847447,-5.06632698,-5.03239098,-4.96600040,-4.71832300,-4.41757680,-4.97778747,-5.46431268,2.00000000
-5.95029340,-5.27267265,-4.71637292,-4.47848625,-4.65648414,-4.66428581,-4.06303236,-4.92360018,-4.37226680,-3.28907438,-3.76102304,-4.51824592,-5.49830763,2.00000000
-4.00724738,-4.48627401,-3.84227234,-3.96270865,-4.89614283,-6.03484892,-4.90480319,-3.63119519,-5.56634108,-6.17972102,-4.43999009,-1.96485226,1.33002735,2.00000000
-37.72780137,-37.15857548,-34.01433736,-31.92181612,-31.50895238,-31.98567275,-31.80770543,-32.83089314,-34.10490328,-32.29229278,-31.46323700,-31.93968757,-32.13466853,2.00000000
-41.20876447,-40.67401196,-35.82248822,-34.76642177,-35.61912283,-35.89930150,-32.36054975,-31.73249050,-33.45144717,-33.93928270,-35.14103657,-35.22900075,-36.25824943,2.00000000
-38.90522509,-38.82280184,-35.88654462,-34.73101756,-33.77150903,-32.89693038,-33.69181534,-35.62987724,-36.54395607,-36.10026561,-35.58527043,-35.86939843,-35.20244788,2.00000000
-41.56326015,-41.01205963,-36.25098231,-34.79557077,-33.77317692,-33.76636547,-34.21594738,-34.17686852,-35.49907063,-35.24826747,-33.66089032,-33.77490331,-33.21381447,2.00000000
-42.87541061,-37.47425089,-30.33121154,-29.90854837,-31.35042039,-32.42937656,-32.61484652,-33.53386784,-31.24166678,-29.95433943,-31.89178657,-33.34699270,-33.80114632,2.00000000
-37.44389136,-22.58456768,-15.59414484,-16.17978126,-20.32444008,-20.53624956,-19.76689779,-19.66900492,-17.87902415,-16.17105185,-14.92730229,-16.10256218,-19.77740985,2.00000000
-40.92177405,-37.07710032,-29.00448053,-28.75641540,-29.09015535,-28.15861352,-28.41342816,-29.06406823,-29.52060891,-29.57315464,-29.20206871,-29.79750799,-30.17656242,2.00000000
-40.47791508,-40.46534006,-36.96031181,-34.15549744,-33.52252380,-33.64758216,-33.77062064,-34.22006279,-34.27345177,-34.44270066,-35.21012236,-35.15472107,-34.66124674,2.00000000
-44.01275830,-43.39275705,-39.39087115,-39.16217050,-37.85832178,-35.98498564,-35.73796741,-34.29226069,-33.95971327,-36.16606284,-36.09362377,-36.38271566,-36.90537419,2.00000000
-43.12782709,-43.05350203,-40.57191420,-37.88931281,-38.16372241,-37.58149982,-36.47799316,-35.31123697,-35.29201235,-35.42277875,-36.33595376,-36.44551852,-37.43873117,2.00000000
-39.90885328,-39.90885328,-39.90885328,-39.90885328,-39.90885328,-39.90885328,-39.90885328,-39.90885328,-39.90885328,-39.90885328,-39.90885328,-39.90885328,-39.90885328,2.00000000
-40.17499154,-40.17499154,-40.17499154,-40.17499154,-40.17499154,-40.17499154,-40.17499154,-40.17499154,-40.17499154,-40.17499154,-40.17499154,-40.17499154,-40.17499154,2.00000000
-63.15600416,-63.15759528,-63.15759528,-63.15759528,-63.15759528,-63.15759528,-63.15759528,-63.15759528,-63.15759528,-63.15759528,-63.15759528,-63.15759528,-63.15759528,2.00000000
-49.35002813,-49.35002813,-49.35002813,-49.35002813,-49.35002813,-49.35002813,-49.35002813,-49.35002813,-49.35002813,-49.35002813,-49.35002813,-49.35002813,-49.35002813,2.00000000
-45.81667700,-45.81667700,-45.81667700,-45.81667700,-45.81667700,-45.81667700,-45.81667700,-45.81667700,-45.81667700,-45.81667700,-45.81667700,-45.81667700,-45.81667700,2.00000000
-61.52095747,-61.52095747,-61.52095747,-61.52095747,-61.52095747,-61.52095747,-61.52095747,-61.52095747,-61.52095747,-61.52095747,-61.52095747,-61.52095747,-61.52095747,2.00000000
-50.53725686,-50.53725686,-50.53725686,-50.53725686,-50.53725686,-50.53725686,-50.53725686,-50.53725686,-50.53725686,-50.53725686,-50.53725686,-50.53725686,-50.53725686,2.00000000
-46.68938670,-46.68938670,-46.68938670,-46.68938670,-46.68938670,-46.68938670,-46.68938670,-46.68938670,-46.68938670,-46.68938670,-46.68938670,-46.68938670,-46.68938670,2.00000000
-49.82662289,-49.82662289,-49.82662289,-49.82662289,-49.82662289,-49.82662289,-49.82662289,-49.82662289,-49.82662289,-49.82662289,-49.82662289,-49.82662289,-49.82662289,2.00000000
-43.09225061,-43.09225061,-43.09225061,-43.09225061,-43.09225061,-43.09225061,-43.09225061,-43.09225061,-43.09225061,-43.09225061,-43.09225061,-43.09225061,-43.09225061,2.00000000
